LAMMPS init.data

100 atoms
99 bonds
1 atom types
1 bond types
0.0 200.0 xlo xhi
0.0 200.0 ylo yhi
0.0 200.0 zlo zhi

Masses

   1         1.0

Atoms # molecular

1 0 1 41.07031216 98.97420857 107.59355066
2 0 1 42.07031216 98.97420857 107.59355066
3 0 1 43.07031216 98.97420857 107.59355066
4 0 1 44.07031216 98.97420857 107.59355066
5 0 1 45.07031216 98.97420857 107.59355066
6 0 1 46.07031216 98.97420857 107.59355066
7 0 1 47.07031216 98.97420857 107.59355066
8 0 1 48.07031216 98.97420857 107.59355066
9 0 1 49.07031216 98.97420857 107.59355066
10 0 1 50.07031216 98.97420857 107.59355066
11 0 1 51.07031216 98.97420857 107.59355066
12 0 1 52.07031216 98.97420857 107.59355066
13 0 1 53.07031216 98.97420857 107.59355066
14 0 1 54.07031216 98.97420857 107.59355066
15 0 1 55.07031216 98.97420857 107.59355066
16 0 1 56.07031216 98.97420857 107.59355066
17 0 1 57.07031216 98.97420857 107.59355066
18 0 1 58.07031216 98.97420857 107.59355066
19 0 1 59.07031216 98.97420857 107.59355066
20 0 1 60.07031216 98.97420857 107.59355066
21 0 1 61.07031216 98.97420857 107.59355066
22 0 1 62.07031216 98.97420857 107.59355066
23 0 1 63.07031216 98.97420857 107.59355066
24 0 1 64.07031216 98.97420857 107.59355066
25 0 1 65.07031216 98.97420857 107.59355066
26 0 1 66.07031216 98.97420857 107.59355066
27 0 1 67.07031216 98.97420857 107.59355066
28 0 1 68.07031216 98.97420857 107.59355066
29 0 1 69.07031216 98.97420857 107.59355066
30 0 1 70.07031216 98.97420857 107.59355066
31 0 1 71.07031216 98.97420857 107.59355066
32 0 1 72.07031216 98.97420857 107.59355066
33 0 1 73.07031216 98.97420857 107.59355066
34 0 1 74.07031216 98.97420857 107.59355066
35 0 1 75.07031216 98.97420857 107.59355066
36 0 1 76.07031216 98.97420857 107.59355066
37 0 1 77.07031216 98.97420857 107.59355066
38 0 1 78.07031216 98.97420857 107.59355066
39 0 1 79.07031216 98.97420857 107.59355066
40 0 1 80.07031216 98.97420857 107.59355066
41 0 1 81.07031216 98.97420857 107.59355066
42 0 1 82.07031216 98.97420857 107.59355066
43 0 1 83.07031216 98.97420857 107.59355066
44 0 1 84.07031216 98.97420857 107.59355066
45 0 1 85.07031216 98.97420857 107.59355066
46 0 1 86.07031216 98.97420857 107.59355066
47 0 1 87.07031216 98.97420857 107.59355066
48 0 1 88.07031216 98.97420857 107.59355066
49 0 1 89.07031216 98.97420857 107.59355066
50 0 1 90.07031216 98.97420857 107.59355066
51 0 1 91.07031216 98.97420857 107.59355066
52 0 1 92.07031216 98.97420857 107.59355066
53 0 1 93.07031216 98.97420857 107.59355066
54 0 1 94.07031216 98.97420857 107.59355066
55 0 1 95.07031216 98.97420857 107.59355066
56 0 1 96.07031216 98.97420857 107.59355066
57 0 1 97.07031216 98.97420857 107.59355066
58 0 1 98.07031216 98.97420857 107.59355066
59 0 1 99.07031216 98.97420857 107.59355066
60 0 1 100.07031216 98.97420857 107.59355066
61 0 1 101.07031216 98.97420857 107.59355066
62 0 1 102.07031216 98.97420857 107.59355066
63 0 1 103.07031216 98.97420857 107.59355066
64 0 1 104.07031216 98.97420857 107.59355066
65 0 1 105.07031216 98.97420857 107.59355066
66 0 1 106.07031216 98.97420857 107.59355066
67 0 1 107.07031216 98.97420857 107.59355066
68 0 1 108.07031216 98.97420857 107.59355066
69 0 1 109.07031216 98.97420857 107.59355066
70 0 1 110.07031216 98.97420857 107.59355066
